gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_prediction
0,0,0,0,-1.2802480369298874,1,1,0.6864747161030716,-0.9696640646646205,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.7378871940557676,1
1,1,0,0,-0.3431369275747509,1,1,0.5219345214236869,-0.08596557206870076,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6013938802951694,1
0,0,0,0,1.24587756220135,1,0,1.1667991227933967,1.700203939763157,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.15446129428569252,0
0,1,0,0,0.10504664646466222,0,1,-0.8292895015494419,-0.37443599612453804,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.3862940403805557,0
0,0,0,0,1.4088534073065913,1,0,-0.1428743459677664,0.7000319563807555,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.006029155700704605,0
1,0,0,0,-0.3023929662984406,1,1,0.6648684279128493,-0.10581900799821457,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6106133701215773,1
1,0,0,0,-0.46536881140368175,1,0,1.2980988741032085,-0.030133298360256515,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.47572353014508495,0
0,0,0,0,-0.791320501614164,1,0,0.09978089063011394,-0.6357733910767063,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.15562536324766268,0
1,0,1,0,0.10504664646466222,1,1,0.34576017156495187,0.12922361403397517,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.456316877846441,0
1,1,1,0,1.5718292524118322,1,0,-1.327896152093032,-0.16866616240175367,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.003733439927934963,0
0,0,0,0,-0.13941712119319946,1,0,-1.5107185906256815,-0.7419451545530958,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.0548467129107644,0
1,0,1,0,1.5718292524118322,0,0,-0.5135052895385016,0.5435207031364209,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.02650634953980344,0
1,1,1,0,-1.0357842692720256,1,1,0.8044782900650546,-0.7402465828124596,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8016490529791689,1
0,1,0,0,1.0014137945434884,0,1,-0.32569678450041606,0.3576925428361706,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.2437443793910447,0
1,0,1,0,1.3273654847539706,1,0,0.377338592766046,1.1674921350277885,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0.011052936963073776,0
1,0,0,0,-0.22090504374582004,1,0,-1.4791401694245876,-0.7448349324495028,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03070870991034919,0
1,0,0,0,-1.076528230548336,1,1,0.3357880385540801,-0.8000936624533166,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6996567125230528,1
0,1,0,0,1.6125732136881425,1,1,1.7468448595924393,2.714604218895044,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.07056273258130105,0
1,0,0,0,-1.2802480369298874,1,1,-1.4974224132778524,-0.9986500811217108,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.25646535123868236,0
1,0,0,0,-0.8728084241667845,1,0,-0.6514531295222281,-0.7902993007280896,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.24551422082249832,0
1,0,1,1,0.2680224915699033,1,0,-1.3162619969136813,-0.5714923774115912,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.010755332613124129,0
0,1,0,0,1.082901717096109,1,1,0.829408622592234,1.4177998433524488,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.26050390063712175,0
1,0,0,0,-0.26164900502213034,1,0,0.3391120828910372,-0.16542343453326644,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0.06973434410728853,0
1,1,0,0,-1.2395040756535771,1,0,-0.4935610235167579,-0.9601123560451988,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.402065089215587,0
0,0,1,1,1.6125732136881425,0,0,0.02997595955401154,1.011223534889259,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.009029171659413774,0
1,0,1,0,1.3273654847539706,1,0,0.07485055810293445,0.8939559066655967,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.01431363237551075,0
1,0,1,1,1.6125732136881425,1,0,1.532443999858696,2.4880544555660347,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.046991628555836794,0
1,0,0,0,-1.076528230548336,1,1,0.7695758245270033,-0.7769092611622953,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.6068607371567846,1
1,1,0,0,-0.01718523736426863,1,0,-1.495760391109374,-0.7480776603179901,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.027732698512831076,0
0,0,1,0,0.7162060656093164,1,0,0.3623803932497382,0.7027673186643775,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.09412182571262687,0
1,0,1,0,1.1643896396487294,0,1,-0.08802761440797156,0.6598177189368624,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.02220510242511314,0
0,0,0,0,-0.7098325790615434,1,1,1.2116737213423197,-0.364443100040016,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6776963235108736,1
1,0,1,0,1.6125732136881425,1,0,1.67371588417938,2.676309146924337,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.04888702755397394,0
1,0,0,0,-0.9542963467194051,1,1,-1.5240147679735105,-0.9254791400348246,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.18579774504480823,0
0,0,0,0,-1.2802480369298874,1,0,-1.5057325241202457,-0.9987603779879859,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.21360618775785598,0
0,0,0,0,-0.8320644628904743,1,1,0.7230392038096014,-0.5366606270419217,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7180492469409085,1
0,0,0,0,0.18653456901728277,0,0,-1.2032444894571344,-0.5778454769090356,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.09366360087748876,0
1,0,1,1,1.1643896396487294,1,0,-1.4758161250876303,-0.4662691669851674,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.00435286122379206,0
1,0,1,1,-0.5876006952326126,1,0,-1.495760391109374,-0.856345064253606,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.04294175773616623,0
1,0,0,1,-0.46536881140368175,1,0,-0.6364949300059205,-0.5727718210603822,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.15292119693613904,0
1,0,1,1,1.4495973685829016,0,1,-0.2791601637830144,0.7346431130178748,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.008966977686855905,0
1,1,0,0,-0.8320644628904743,1,1,0.2826033291627636,-0.6420382530811307,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6166922590227331,1
0,1,0,0,-1.2395040756535771,0,0,-1.344516373777818,-0.988899838142994,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6418335561740287,1
0,0,1,0,1.2051336009250397,1,1,1.2149977656792768,1.7124248325464355,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.44910116481400286,0
0,1,0,0,-0.13941712119319946,1,0,1.1252485685814309,0.2556458821584689,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.5740620680091646,1
1,0,0,1,-1.2802480369298874,0,0,-1.037042272609271,-0.9925396347300716,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.32415919778987784,0
1,1,1,0,-1.1172721918246462,1,1,0.5019902554019434,-0.8556171049361905,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7078738924468662,1
0,0,0,0,-1.2802480369298874,1,0,-1.4658439920767583,-0.9982309530298655,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.2715927084755061,0
1,0,0,1,1.2051336009250397,1,1,1.304746962777123,1.9002824551861477,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.11279542080737821,0
0,0,1,1,0.1457906077409725,1,0,-1.4808021915930663,-0.6906129929886747,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.010399509406937065,0
0,1,0,0,-0.18016108246950976,1,1,1.2798166302499436,0.2679550124347676,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.6503250462272326,1
0,0,1,1,1.4903413298592119,1,0,0.2958995065105929,1.1482122428029051,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.009764772711220357,0
0,0,1,0,-0.8728084241667845,1,1,1.0438094823259778,-0.4682103918316088,1,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.4521176666121268,0
0,0,1,0,1.24587756220135,1,1,1.4609770466141145,2.0243443703723543,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.36215776123094506,0
1,0,0,0,-0.38388088885106114,1,0,-1.4841262359300234,-0.8284178977127564,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.038674870913720905,0
1,0,0,0,-0.9135523854430948,1,0,-1.4974224132778524,-0.9154862439503024,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.131931528342687,0
0,0,1,0,1.5718292524118322,1,1,-1.2913316643865018,-0.2123878401931943,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0032915298439481597,0
0,1,0,0,0.512486259227765,1,1,0.17457188821165245,0.3437510189390006,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.1444251061133801,0
0,0,1,1,1.5310852911355222,1,0,-1.35448850678869,-0.22877795452167082,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0023118979544784965,0
0,0,0,1,-0.42462485012737144,1,1,0.6632064057443707,-0.20583620633645475,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5919116685620309,1
0,0,1,1,0.797693988161937,1,0,-1.3877289501582628,-0.45362914611004357,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005749466009716471,0
1,0,1,0,0.9199258719908678,1,1,1.3080710071140806,1.5263981378868903,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.24859946637111066,0
0,0,0,0,1.3273654847539706,0,0,-0.1611565898210313,0.7225766358473814,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.013121737985803942,0
0,0,1,1,1.6125732136881425,1,0,-1.504070501951767,-0.36170773775639403,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0015902993425958888,0
1,0,1,0,-0.9135523854430948,1,0,-1.5024084797832884,-0.9237805682941883,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0788145296873392,0
0,0,0,1,-1.0357842692720256,1,0,-1.4874502802669807,-0.9646565869357319,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.06852134814571713,0
1,1,0,0,-1.1172721918246462,1,1,0.6897987604400287,-0.8271384540639655,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7393642098533982,1
